src_idx,tgt_idx,src_x,src_y,src_z,tgt_x,tgt_y,tgt_z,fpfh_l2_distance,residual_after_transform,is_geometrically_consistent
2.903000000000000000e+03,2.519000000000000000e+03,1.234140586853027344e+01,1.165305256843566895e+00,-1.273195028305053711e+00,5.400913541967218734e+00,-3.060496286912397945e+00,-9.876205650242891876e-01,7.564828733393885329e+01,6.213163383467091627e+00,0.000000000000000000e+00
2.905000000000000000e+03,2.451000000000000000e+03,4.786891555786132812e+01,9.787905216217041016e-01,-2.762192964553833008e+00,1.206375045776367188e+02,2.504642677307128906e+01,2.760755121707916260e-01,4.105190551957812772e+01,8.022371099591428845e+01,0.000000000000000000e+00
2.908000000000000000e+03,2.700000000000000000e+03,6.649861812591552734e+00,-3.297563314437866211e+00,-9.863561987876892090e-01,9.552450180053710938e+00,-4.560033321380615234e+00,-9.457703828811645508e-01,3.021795266231039889e+01,4.922366893499806828e+00,0.000000000000000000e+00
2.910000000000000000e+03,3.421000000000000000e+03,1.928343772888183594e+01,-1.450949162244796753e-01,-1.345286846160888672e+00,1.757503128051757812e+01,-4.981013298034667969e+00,-7.882446050643920898e-01,6.333852106457189279e+01,2.774434782335613026e+00,0.000000000000000000e+00
2.928000000000000000e+03,2.353000000000000000e+03,1.151940441131591797e+01,-3.195339202880859375e+00,-1.656160473823547363e+00,3.995140838623046875e+01,8.171831965446472168e-01,-1.610951781272888184e+00,9.269215089139709818e+00,3.085588111556496571e+01,0.000000000000000000e+00
2.936000000000000000e+03,1.325000000000000000e+03,6.646137237548828125e+00,-3.130133390426635742e+00,-9.463843405246734619e-01,1.114716434478759766e+01,-8.790099024772644043e-01,-1.022276401519775391e+00,2.805565994750839920e+01,7.040531486101611058e+00,0.000000000000000000e+00
2.941000000000000000e+03,1.667000000000000000e+03,1.973733901977539062e+01,-1.948845624923706055e+00,8.778175711631774902e-01,3.121054840087890625e+01,-1.118720340728759766e+01,3.296283185482025146e-01,3.308626186573833650e+01,1.515217217516315529e+01,0.000000000000000000e+00
2.942000000000000000e+03,3.487000000000000000e+03,5.491540908813476562e+01,3.611679840087890625e+01,-3.435968875885009766e+00,1.292141418457031250e+02,2.466269111633300781e+01,3.358446359634399414e-01,1.224744871391589029e+01,7.216508789740473162e+01,0.000000000000000000e+00
2.947000000000000000e+03,2.140000000000000000e+02,3.286489105224609375e+01,-8.601274490356445312e+00,1.242790758609771729e+00,3.040683364868164062e+01,-1.222342872619628906e+01,1.166897296905517578e+00,3.181561754032558298e+01,3.657936592306804124e-01,1.000000000000000000e+00
2.959000000000000000e+03,1.170000000000000000e+03,5.863702774047851562e+00,-4.608278751373291016e+00,-9.449553489685058594e-01,1.702268409729003906e+01,-2.871546030044555664e+00,-1.166689515113830566e+00,4.212893961765576023e+01,1.346312352514380883e+01,0.000000000000000000e+00
2.967000000000000000e+03,3.184000000000000000e+03,7.114412689208984375e+01,6.306505680084228516e+00,6.414871215820312500e+00,2.564766311645507812e+01,-5.331151008605957031e+00,2.537112712860107422e+00,4.655572495741759909e+00,4.452630131677221215e+01,0.000000000000000000e+00
2.972000000000000000e+03,1.824000000000000000e+03,4.662186431884765625e+01,7.702152132987976074e-01,-2.387262344360351562e+00,1.052799415588378906e+01,-9.586987495422363281e+00,-9.627001881599426270e-01,3.040689154031083774e+01,3.471313415558368831e+01,0.000000000000000000e+00
2.976000000000000000e+03,1.611000000000000000e+03,7.280992031097412109e+00,-2.969027996063232422e+00,-9.525788426399230957e-01,7.173254013061523438e+00,-5.877876281738281250e-01,-1.147268295288085938e+00,3.070377063479419633e+01,3.550854034537890502e+00,0.000000000000000000e+00
2.978000000000000000e+03,1.544000000000000000e+03,1.216958332061767578e+01,-8.140629768371582031e+00,-1.024026393890380859e+00,2.558491516113281250e+01,-4.018646240234375000e+00,1.127842664718627930e+00,3.775324064101429400e+01,1.697391779327879036e+01,0.000000000000000000e+00
2.983000000000000000e+03,2.716000000000000000e+03,6.479201793670654297e+00,-3.740967750549316406e+00,-9.247737526893615723e-01,8.330717086791992188e+00,-4.212283134460449219e+00,-1.040324568748474121e+00,3.921619584432738748e+01,3.883248311125835794e+00,0.000000000000000000e+00
2.989000000000000000e+03,2.950000000000000000e+03,6.434275150299072266e+00,-3.937155485153198242e+00,-9.215061068534851074e-01,2.244416522979736328e+01,-4.402390480041503906e+00,-1.261029362678527832e+00,3.412891428682680584e+01,1.805947985902238528e+01,0.000000000000000000e+00
2.990000000000000000e+03,1.829000000000000000e+03,3.085194396972656250e+01,-9.926426887512207031e+00,1.312764227390289307e+00,4.233738327026367188e+01,1.639124870300292969e+01,-2.031600236892700195e+00,3.444030628049794274e+01,3.321739489293051406e+01,0.000000000000000000e+00
2.998000000000000000e+03,3.098000000000000000e+03,9.216907501220703125e+00,-3.724780082702636719e+00,-3.623658716678619385e-01,1.125833702087402344e+01,-3.891063690185546875e+00,-1.012523651123046875e+00,3.773188810132042192e+01,4.221062463359699812e+00,0.000000000000000000e+00
2.999000000000000000e+03,2.247000000000000000e+03,1.341029262542724609e+01,-8.048225402832031250e+00,-1.154119610786437988e+00,7.263053417205810547e+00,-7.193143963813781738e-01,-1.262956500053405762e+00,2.887760889960797783e+01,9.369327577389048756e+00,0.000000000000000000e+00
3.000000000000000000e+03,1.229000000000000000e+03,1.333189392089843750e+01,-1.530037283897399902e+00,-1.202395796775817871e+00,4.907434463500976562e+01,1.175448703765869141e+01,-2.915734052658081055e+00,9.636923995693262412e+00,4.034990817841122634e+01,0.000000000000000000e+00
3.004000000000000000e+03,2.928000000000000000e+03,7.962829589843750000e+01,1.928646278381347656e+01,-4.033117771148681641e+00,2.528491210937500000e+01,-5.338319301605224609e+00,1.886081457138061523e+00,2.821047885346438377e+01,5.692043303768600282e+01,0.000000000000000000e+00
3.010000000000000000e+03,3.500000000000000000e+01,5.960607528686523438e+00,-4.567077159881591797e+00,-9.123396277427673340e-01,3.794896316528320312e+01,-1.096140575408935547e+01,5.355159193277359009e-02,4.638157391129675489e+01,3.462077086694346661e+01,0.000000000000000000e+00
3.015000000000000000e+03,2.527000000000000000e+03,6.957279205322265625e+00,-3.080196619033813477e+00,-9.095938801765441895e-01,8.266175270080566406e+00,-4.081723213195800781e+00,-1.098241567611694336e+00,2.886124295470763457e+01,3.299839136065012557e+00,0.000000000000000000e+00
3.054000000000000000e+03,3.211000000000000000e+03,2.914431953430175781e+01,-1.331719160079956055e+00,-1.491558849811553955e-01,4.003236770629882812e+01,8.070378303527832031e-01,-2.176537036895751953e+00,3.181836474577354323e+01,1.404365116333822527e+01,0.000000000000000000e+00
3.056000000000000000e+03,2.479000000000000000e+03,1.299027538299560547e+01,-8.662326812744140625e+00,-1.090188860893249512e+00,2.580991935729980469e+01,-3.074071407318115234e+00,8.713588118553161621e-01,3.129246173075455673e+01,1.702333963126734417e+01,0.000000000000000000e+00
3.058000000000000000e+03,2.014000000000000000e+03,2.552223777770996094e+01,-2.125279545783996582e+00,-1.734186410903930664e+00,7.549476528167724965e+00,-6.728655099868774414e-01,-1.198449277877807528e+00,3.181182533571806204e+01,1.657224662339851307e+01,0.000000000000000000e+00
3.062000000000000000e+03,1.318000000000000000e+03,1.819671440124511719e+01,3.839333057403564453e-01,-1.217259764671325684e+00,1.044379138946533203e+01,-2.170788288116455078e+00,-1.038582921028137207e+00,4.949926087261012242e+01,6.170483533162396839e+00,0.000000000000000000e+00
3.071000000000000000e+03,3.361000000000000000e+03,2.814710998535156250e+01,5.681792199611663818e-01,-1.601611599326133728e-01,3.766303634643554688e+01,-1.331180286407470703e+01,-2.255111932754516602e+00,4.786363018450769857e+01,1.565191135804356293e+01,0.000000000000000000e+00
3.077000000000000000e+03,1.928000000000000000e+03,4.893122863769531250e+01,1.558425140380859375e+01,-2.845116138458251953e+00,1.726175689697265625e+01,-1.619279503822326660e+00,-2.445623159408569336e+00,4.082482904638630572e+01,3.366703753201349514e+01,0.000000000000000000e+00
3.093000000000000000e+03,3.779000000000000000e+03,1.407343006134033203e+01,-7.933298110961914062e+00,-1.150796771049499512e+00,2.617213821411132812e+01,-2.736616134643554688e+00,6.923871040344238281e-01,2.924892108437400395e+01,1.617977391964747014e+01,0.000000000000000000e+00
3.095000000000000000e+03,2.156000000000000000e+03,1.298588752746582031e+01,-8.234540939331054688e+00,-9.664235711097717285e-01,1.223472595214843750e+01,-3.849346876144409180e+00,-8.525075316429138184e-01,2.920115482331081225e+01,5.960393465333038598e+00,0.000000000000000000e+00
3.104000000000000000e+03,1.530000000000000000e+03,6.434467792510986328e+00,-3.498625755310058594e+00,-7.789715528488159180e-01,1.163061141967773438e+01,-2.175429761409759521e-01,-9.469757676124572754e-01,3.129468412407399569e+01,8.144322122254839869e+00,0.000000000000000000e+00
3.107000000000000000e+03,3.330000000000000000e+03,1.403490781784057617e+01,-8.006293535232543945e+00,-1.087818622589111328e+00,2.927517318725585938e+01,-1.243689346313476562e+01,1.156338930130004883e+00,2.957066975479555282e+01,1.819699900542086723e+01,0.000000000000000000e+00
3.109000000000000000e+03,2.615000000000000000e+03,1.496681118011474609e+01,-8.004181861877441406e+00,-1.089569211006164551e+00,1.203904724121093750e+01,-4.010707139968872070e+00,-8.986835479736328125e-01,2.684898720599009536e+01,5.521920426308706276e+00,0.000000000000000000e+00
3.122000000000000000e+03,2.248000000000000000e+03,9.168283462524414062e+00,-3.748558521270751953e+00,-4.267366826534271240e-01,7.694765090942382812e+00,-1.374904394149780273e+00,-1.251877546310424805e+00,4.268418124991890039e+01,3.438219474443364287e+00,0.000000000000000000e+00
3.129000000000000000e+03,3.305000000000000000e+03,1.385946178436279297e+01,-8.135347366333007812e+00,-1.080857872962951660e+00,1.086605262756347656e+01,-1.234846591949462891e+00,-1.192962169647216797e+00,3.126412331182697812e+01,8.299066788170955888e+00,0.000000000000000000e+00
3.131000000000000000e+03,3.271000000000000000e+03,1.468783092498779297e+01,-7.685181140899658203e+00,-1.080425977706909180e+00,4.450564956665039062e+01,-4.503864765167236328e+00,-2.023070096969604492e+00,2.825094047296931876e+01,3.271807243540681753e+01,0.000000000000000000e+00
3.142000000000000000e+03,1.870000000000000000e+02,1.462567043304443359e+01,-8.370012283325195312e+00,-1.121920347213745117e+00,2.538883590698242188e+01,-4.374485492706298828e+00,1.285431385040283203e+00,4.450101723024574341e+01,1.464170599455577104e+01,0.000000000000000000e+00
3.145000000000000000e+03,3.678000000000000000e+03,5.532787704467773438e+01,3.622317504882812500e+01,-2.737714529037475586e+00,1.043005065917968750e+02,2.152403450012207031e+01,-4.290644168853759766e+00,2.100795400821458259e+01,4.731293937306932662e+01,0.000000000000000000e+00
3.146000000000000000e+03,1.500000000000000000e+03,5.238924789428710938e+01,1.449711608886718750e+01,-2.565023660659790039e+00,1.230855560302734375e+01,1.073813676834106445e+00,-9.935796856880187988e-01,6.837436920023297660e+01,4.058991693063563844e+01,0.000000000000000000e+00
3.154000000000000000e+03,3.047000000000000000e+03,1.767980384826660156e+01,-9.058747291564941406e+00,-9.140725135803222656e-01,1.756474494934082031e+01,-3.042618989944458008e+00,8.981834650039672852e-01,2.730808567997284797e+01,8.444753032760715428e+00,0.000000000000000000e+00
3.155000000000000000e+03,2.700000000000000000e+02,1.437608575820922852e+01,-7.925080299377441406e+00,-1.043573498725891113e+00,2.613195800781250000e+01,-3.114218950271606445e+00,7.995542883872985840e-01,2.600055889714013091e+01,1.572843498197888401e+01,0.000000000000000000e+00
3.158000000000000000e+03,3.456000000000000000e+03,1.323670864105224609e+01,-1.515866756439208984e+00,-1.063969612121582031e+00,4.908252334594726562e+01,1.175818252563476562e+01,-2.758718967437744141e+00,1.485184720173192652e+01,4.043530751073438267e+01,0.000000000000000000e+00
3.162000000000000000e+03,2.113000000000000000e+03,5.480154800415039062e+01,1.550040912628173828e+01,-3.868029356002807617e+00,1.042368164062500000e+02,1.058794879913330078e+01,-3.411391973495483398e+00,4.629122346900553353e+00,4.953452812309014774e+01,0.000000000000000000e+00
3.164000000000000000e+03,8.290000000000000000e+02,1.545910167694091797e+01,-2.591482162475585938e+00,-1.062371134757995605e+00,2.517983436584472656e+01,-5.081136703491210938e+00,2.168867886066436768e-01,3.243697048112229453e+01,1.175058966492100154e+01,0.000000000000000000e+00
3.169000000000000000e+03,1.425000000000000000e+03,3.069083881378173828e+01,-1.001471757888793945e+01,1.350205898284912109e+00,4.228370285034179688e+01,1.627458763122558594e+01,-2.026607990264892578e+00,3.135175035863188242e+01,3.322872820675299721e+01,0.000000000000000000e+00
3.176000000000000000e+03,3.122000000000000000e+03,1.398654365539550781e+01,-7.837611675262451172e+00,-1.058734655380249023e+00,3.018506240844726562e+01,-1.196274185180664062e+01,1.242512106895446777e+00,2.344118888046663329e+01,1.907721773119982700e+01,0.000000000000000000e+00
3.183000000000000000e+03,3.049000000000000000e+03,1.330894279479980469e+01,-8.826858520507812500e+00,-1.058164358139038086e+00,2.267343330383300781e+01,-4.423914432525634766e+00,-6.590446829795837402e-01,4.176232728265088667e+01,1.332907932521145256e+01,0.000000000000000000e+00
3.190000000000000000e+03,3.820000000000000000e+02,7.014765167236328125e+01,7.384700775146484375e+00,6.436401367187500000e+00,1.730202865600585938e+01,-4.130016803741455078e+00,2.540012359619140625e+00,3.829334231373774600e+01,5.196965737828872989e+01,0.000000000000000000e+00
3.192000000000000000e+03,2.338000000000000000e+03,7.305901527404785156e+00,-2.864752054214477539e+00,-8.894985914230346680e-01,1.075392913818359375e+01,-1.102530717849731445e+00,-1.022859811782836914e+00,2.839717391882825481e+01,5.891825623905237563e+00,0.000000000000000000e+00
3.193000000000000000e+03,2.726000000000000000e+03,1.314715719223022461e+01,-8.123322010040283203e+00,-1.037166178226470947e+00,2.623561668395996094e+01,-2.885314226150512695e+00,7.743825912475585938e-01,3.340390486513131663e+01,1.706685376408072941e+01,0.000000000000000000e+00
3.207000000000000000e+03,2.368000000000000000e+03,1.327768611907958984e+01,-8.164590835571289062e+00,-1.038022756576538086e+00,1.151166629791259766e+01,-6.331554055213928223e-01,-1.127321243286132812e+00,2.922360156739632586e+01,8.889031021853748271e+00,0.000000000000000000e+00
3.214000000000000000e+03,1.595000000000000000e+03,1.851160621643066406e+01,1.616460800170898438e+00,-1.037512063980102539e+00,5.627490997314453125e+00,-1.381684988737106323e-01,-1.086167573928833008e+00,5.233772724558553335e+01,1.142362583864253978e+01,0.000000000000000000e+00
3.218000000000000000e+03,2.788000000000000000e+03,1.737448883056640625e+01,1.591021180152893066e+00,-7.259909510612487793e-01,1.606779575347900391e+01,-4.873513132333755493e-01,-9.563134908676147461e-01,3.330278359481206962e+01,5.046273667458456291e-01,1.000000000000000000e+00
3.234000000000000000e+03,2.328000000000000000e+03,5.118173599243164062e+01,1.514678573608398438e+01,-2.778748989105224609e+00,6.731764144897461222e+01,-2.074694418907165439e+00,7.598236703872681019e+00,3.465637542250067327e+01,2.220302885264359460e+01,0.000000000000000000e+00
3.240000000000000000e+03,2.711000000000000000e+03,7.159577369689941406e+00,-3.993348598480224609e+00,-9.882979393005371094e-01,8.153909206390380859e+00,-4.296458005905151367e+00,-9.886941909790039062e-01,3.442874202603636036e+01,3.070151531934781186e+00,0.000000000000000000e+00
3.247000000000000000e+03,1.390000000000000000e+03,1.438895511627197266e+01,-8.005205154418945312e+00,-7.903873324394226074e-01,1.187218666076660156e+01,-4.140796184539794922e+00,-9.770789742469787598e-01,2.825445073096845761e+01,5.326316191878167849e+00,0.000000000000000000e+00
3.252000000000000000e+03,3.712000000000000000e+03,1.927300453186035156e+01,-1.412230581045150757e-01,7.858420014381408691e-01,1.295764770507812500e+02,1.051342868804931641e+01,-2.679951190948486328e+00,2.793774939840466942e+01,1.127642110631375090e+02,0.000000000000000000e+00
3.257000000000000000e+03,3.345000000000000000e+03,1.589894104003906250e+01,-9.845993041992187500e+00,-1.147297620773315430e+00,3.806359481811523438e+01,-1.351864719390869141e+01,-1.208617448806762695e+00,2.829851585322215612e+01,2.506333480674132019e+01,0.000000000000000000e+00
